,eth_price,lp_delta,hedge_delta,hedge_trade_eth,hedge_cost_usd,hedge_pnl_usd,lp_value_usd,funding_usd,fee_usd,lvr_usd,markout_usd,gas_usd,lp_pnl_usd,net_usd,decomp_usd,cum_net
2024-01-01 00:21:00+00:00,2972.3269120687255,163.76270772410368,-154.8052700792658,0.0,0.0,-484.48274844473355,996286.7496476204,0.0,1.898307742384883,1.771016231009809,0.12729151137500871,0.0,514.4098702713381,31.825429568989488,0.1272915113750741,68.71476851695198
2024-01-01 00:22:00+00:00,2970.3328831839985,164.5337416900014,-154.8052700792658,0.0,0.0,308.686180046014,995959.4334751496,0.0,2.4490310265110273,2.2243193722578156,0.224711654252427,0.0,-327.3161724708043,-16.18096139827929,0.2247116542532117,52.533807118672684
2024-01-01 00:23:00+00:00,2971.5881098903833,164.04829090139225,-154.8052700792658,0.0,0.0,-194.31570929259797,996165.6559142417,0.0,0.6706138971719986,0.43933123779421673,0.23128265937761122,0.0,206.2224390921183,12.577343696692319,0.23128265937778186,65.11115081536501
2024-01-01 00:24:00+00:00,2971.0599599301213,164.25251198372288,-154.8052700792658,0.0,0.0,81.76039724071222,996078.9598886395,0.0,0.9871372300577501,-0.268631673861084,1.2557689039187767,0.0,-86.69602560217027,-3.948491131400293,1.2557689039188342,61.16265968396471
2024-01-01 00:25:00+00:00,2975.5656888403805,162.51201749574992,-154.8052700792658,0.0,0.0,-697.5105808566349,996815.1145968023,0.0,4.0973783169098,2.9450877539868268,1.1522905629227953,0.0,736.154708162765,42.74150562303994,1.152290562922973,103.90416530700466
2024-01-01 00:26:00+00:00,2974.0151287925914,163.11052884904228,-154.8052700792658,0.0,0.0,240.0348669721073,996562.6660017563,0.0,0.4647671298260344,0.2981696466216478,0.16659748320438894,0.0,-252.44859504594933,-11.948960944016003,0.1665974832043866,91.95520436298865
2024-01-01 00:27:00+00:00,2973.1751144524537,163.434967282676,-154.8052700792658,0.0,0.0,130.038646795475,996425.5145616508,0.0,1.3411480756648353,1.1631947832621043,0.17795329240288724,0.0,-137.1514401055174,-5.771645234377571,0.17795329240273094,86.18355912861108
2024-01-01 00:28:00+00:00,2968.4625550563806,165.25765009672457,-154.8052700792658,0.0,0.0,729.5290300736896,995651.0245235981,0.0,6.155242085477516,3.7921875532175,2.363054532259862,0.0,-774.4900380526669,-38.805765893499846,2.363054532260016,47.377793235111234
2024-01-01 00:29:00+00:00,2966.1899604030846,166.13817656412724,-166.13817656412724,-11.33290648486144,17.711781065123503,351.80962908417996,995274.4605232723,0.0,0.3000089229920214,0.21709240720185613,0.0829165157901685,0.0,-376.5640003258595,-42.16614338381105,-17.628864549333336,5.211649851300187
2024-01-01 00:30:00+00:00,2968.8499415107053,165.10765643486437,-166.13817656412724,0.0,0.0,-441.92441091513916,995715.0140450145,0.0,0.9937045692432156,0.3873578869951277,0.6063466822478468,0.0,440.55352174222935,-0.3771846036665971,0.6063466822480879,4.83446524763359
2024-01-01 00:31:00+00:00,2973.138774403463,163.44900598934814,-166.13817656412724,0.0,0.0,-712.5388763909746,996419.5750718502,0.0,1.39442735987416,1.128916175329048,0.2655111845451102,0.0,704.5610268356977,-6.583422195402702,0.26551118454511213,-1.7489569477691118
2024-01-01 00:32:00+00:00,2971.581961696769,164.05066792576798,-166.13817656412724,0.0,0.0,258.646024341932,996164.6473062802,0.0,1.9779720602402289,3.153112578630007,-1.175140518390156,0.0,-254.92776556999888,5.696230832173337,-1.1751405183897783,3.9472738844042254
2024-01-01 00:33:00+00:00,2970.5109376804485,164.46486154065403,-166.13817656412724,0.0,0.0,177.93797712791488,995988.7233153733,0.0,0.6036104513953615,0.6511988768469286,-0.04758842545157491,0.0,-175.9239909069147,2.6175966723955426,-0.04758842545156705,6.564870556799768
2024-01-01 00:34:00+00:00,2971.9484260787176,163.90899776801896,-166.13817656412724,0.0,0.0,-238.82170132052025,996224.7400735756,0.0,0.5769199772775487,0.4746305978468266,0.10228937943072465,0.0,236.01675820234232,-2.2280231409003823,0.10228937943072214,4.336847415899386
2024-01-01 00:35:00+00:00,2975.9529783480307,162.36259796447933,-166.13817656412724,0.0,0.0,-665.309011979413,996878.0248607954,0.0,0.8219818164614461,0.9761689461384597,-0.15418712967733383,0.0,653.2847872197162,-11.202242943235277,-0.15418712967701365,-6.865395527335891
2024-01-01 00:36:00+00:00,2971.3692651732854,164.1329055357192,-166.13817656412724,0.0,0.0,761.5297487451506,996129.7455538667,0.0,2.5486859369810464,3.6369815268458385,-1.0882955898654765,0.0,-748.2793069286272,15.799127753504495,-1.0882955898647921,8.933732226168605
2024-01-01 00:37:00+00:00,2972.5840949501408,163.66331894426693,-166.13817656412724,0.0,0.0,-201.82960396255635,996328.8538318384,0.0,0.16591140624264233,-0.09704728537441186,0.2629586916169978,0.0,199.10827797162347,-2.55541458469024,0.2629586916170542,6.378317641478365
2024-01-01 00:38:00+00:00,2971.856935262514,163.94436442175493,-166.13817656412724,0.0,0.0,120.80898457323718,996209.7422877376,0.0,3.55010553727806,0.709361525604576,2.8407440116736775,0.0,-119.11154410080053,5.247546009714714,2.8407440116734843,11.625863651193079
2024-01-01 00:39:00+00:00,2970.628827398267,164.41925946489323,-166.13817656412724,0.0,0.0,204.0356011901027,996008.1093434562,0.0,0.0,0.0,0.0,0.0,-201.6329442813294,2.4026569087733094,0.0,14.028520559966388
2024-01-01 00:40:00+00:00,2971.6918239588163,164.00819391541242,-166.13817656412724,0.0,0.0,-176.6043102636222,996182.6679505821,0.0,1.479702204155511,0.010853991957829212,1.468848212197544,0.0,174.55860712588765,-0.5660009335790519,1.4688482121976818,13.462519626387337
2024-01-01 00:41:00+00:00,2971.217219077397,164.1916984982415,-166.13817656412724,0.0,0.0,78.84998958739554,996104.7853168105,0.0,1.2096181455447046,0.2801106477679281,0.9295074977767378,0.0,-77.88263377163094,2.17697396130931,0.9295074977767765,15.639493587696647
2024-01-01 00:42:00+00:00,2972.4758052471943,163.70516611951112,-166.13817656412724,0.0,0.0,-209.09921129892368,996311.1285138581,0.0,0.6092054775607381,0.15456421006322305,0.4546412674973981,0.0,206.343197047594,-2.146808773768936,0.454641267497515,13.49268481392771
2024-01-01 00:43:00+00:00,2973.173342239578,163.43565190915442,-166.13817656412724,0.0,0.0,-115.88752400061152,996425.2249194903,0.0,1.650536841226229,0.9535628898564436,0.6969739513693985,0.0,114.09640563221183,-0.14058152717346495,0.6969739513697853,13.352103286754245
2024-01-01 00:44:00+00:00,2977.195862406011,161.88327983555175,-166.13817656412724,0.0,0.0,-668.2941656436786,997079.5248458935,0.0,3.057229530527532,4.563800211868661,-1.50657068134114,0.0,654.2999264032114,-10.937009709939677,-1.5065706813411288,2.4150935768145683
2024-01-01 00:45:00+00:00,2971.954607509903,163.90660833532138,-166.13817656412724,0.0,0.0,870.7725313472421,996225.7532583813,0.0,1.3713892221396786,1.3307785241060002,0.040610698033532205,0.0,-853.771587512223,18.37233305715871,0.04061069803367845,20.787426633973276
2024-01-01 00:46:00+00:00,2972.4212482543076,163.72624984020544,-166.13817656412724,0.0,0.0,-77.52684238592138,996302.1966771452,0.0,1.8023334754252152,2.6470568389324667,-0.8447233635076757,0.0,76.44341876392718,0.7189098534310152,-0.8447233635072515,21.50633648740429
2024-01-01 00:47:00+00:00,2971.8326725927773,163.95374366375822,-166.13817656412724,0.0,0.0,97.78488717666653,996205.7644459858,0.0,0.9637374799163458,0.8083922037980746,0.1553452761180824,0.0,-96.4322311594151,2.3163934971677795,0.1553452761182712,23.82272998457207
2024-01-01 00:48:00+00:00,2971.6082370400213,164.0405093624497,-166.13817656412724,0.0,0.0,37.28731349103538,996168.9576604307,0.0,0.6697368466133047,0.7394608304160412,-0.06972398380266775,0.0,-36.806785555090755,1.1502647825579264,-0.06972398380273648,24.972994767129997
2024-01-01 00:49:00+00:00,2967.528802832349,165.619313948544,-166.13817656412724,0.0,0.0,677.7497606760211,995496.5459863495,0.0,3.0653437099769762,1.7445333812187576,1.3208103287582682,0.0,-672.4116740812315,8.40343030476659,1.3208103287582187,33.37642507189659
2024-01-01 00:50:00+00:00,2966.987310736542,165.8291245801413,-166.13817656412724,0.0,0.0,89.96250942124871,995406.8076341257,0.0,2.455954885021219,1.9769894016805314,0.4789654833405797,0.0,-89.7383522237651,2.6801120825048255,0.4789654833406878,36.05653715440142
2024-01-01 00:51:00+00:00,2971.0269316444246,164.2652849237382,-166.13817656412724,0.0,0.0,-671.1352516459453,996073.5346988139,0.0,4.043475840531638,4.330837850846922,-0.28736201031622643,0.0,666.7270646882243,-0.364711117189362,-0.28736201031528363,35.69182603721205
2024-01-01 00:52:00+00:00,2975.10970593287,162.6879769116927,-166.13817656412724,0.0,0.0,-678.3046756052054,996740.9717788529,0.0,7.396980559206228,1.6823946580242803,5.7145859011810956,0.0,667.4370800389443,-3.470615007054888,5.714585901181948,32.221211030157164
2024-01-01 00:53:00+00:00,2979.836234178735,160.8660161019319,-166.13817656412724,0.0,0.0,-785.256784246889,997505.6136135953,0.0,5.852501445847946,6.578968315207228,-0.7264668693604588,0.0,764.6418347423896,-14.762448058651405,-0.7264668693592817,17.45876297150576
2024-01-01 00:54:00+00:00,2978.480344897445,161.3882345588006,-166.13817656412724,0.0,0.0,225.26497281641113,997287.1431117177,0.0,4.887449886258029,0.2765685508949054,4.6108813353623175,0.0,-218.47050187760033,11.681920825068833,4.610881335363123,29.140683796574592
2024-01-01 00:55:00+00:00,2977.6452899687506,161.7100320185723,-166.13817656412724,0.0,0.0,138.73450318415203,997152.2407211569,0.0,1.5099958657595887,1.8214377601749645,-0.3114418944160784,0.0,-134.90239056071732,5.342108489194299,-0.31144189441537584,34.482792285768895
2024-01-01 00:56:00+00:00,2978.6714084162754,161.31462518650613,-166.13817656412724,0.0,0.0,-170.47744781058714,997317.971483564,0.0,1.0241908171323248,0.1354125913662544,0.8887782257660851,0.0,165.73076240706723,-3.72249458638758,0.8887782257660705,30.760297699381315
2024-01-01 00:57:00+00:00,2979.2206906172532,161.10304747489783,-166.13817656412724,0.0,0.0,-91.25674328958445,997406.5206253221,0.0,0.6021597046755768,-0.047386459447076756,0.6495461641226673,0.0,88.54914175812155,-2.105441826787322,0.6495461641226535,28.65485587259399
2024-01-01 00:58:00+00:00,2975.3484867607235,162.59582864320382,-166.13817656412724,0.0,0.0,643.3208880084294,996779.8075468214,0.0,0.0,0.0,0.0,0.0,-626.713078500703,16.607809507726415,0.0,45.262665380320406
2024-01-01 00:59:00+00:00,2975.502693645792,162.53632432712598,-166.13817656412724,0.0,0.0,-25.619650698924655,996804.8763550343,0.0,2.4442062927184898,1.733267173670921,0.7109391190473504,0.0,25.06880821287632,1.8933638066701546,0.7109391190475687,47.15602918699056
2024-01-01 01:00:00+00:00,2972.812811691362,163.57494179003567,-166.13817656412724,0.0,0.0,446.89208308173323,996366.2762659427,0.0,1.0357664027321636,1.3351923183770702,-0.2994259156452007,0.0,-438.6000890915748,9.327760392890623,-0.2994259156449066,56.48378957988118
2024-01-01 01:01:00+00:00,2977.5971392836354,161.7285915342897,-166.13817656412724,0.0,0.0,-794.8594622657201,997144.4538254999,0.0,0.278840754981705,0.2705989303541019,0.008241824627558077,0.0,778.177559557138,-16.403061953600425,0.008241824627603145,40.08072762628076
2024-01-01 01:02:00+00:00,2972.8805391526125,163.5487735584964,-166.13817656412724,0.0,0.0,783.6073453502706,996377.3538953154,0.0,6.6646926446891745,3.109510274441585,3.555182370248516,0.0,-767.0999301844276,23.17210781053216,3.5551823702475898,63.25283543681292
2024-01-01 01:03:00+00:00,2973.2310877464924,163.41334446211923,-166.13817656412724,0.0,0.0,-58.239504184328865,996434.6619499777,0.0,0.6360613135081796,0.10688351081196576,0.5291778026961073,0.0,57.30805466230959,-0.2953882085110986,0.5291778026962138,62.957447228301824
2024-01-01 01:04:00+00:00,2975.7589658226902,162.4374459732029,-166.13817656412724,0.0,0.0,-419.9770541559354,996846.5172225366,0.0,11.919557713974722,0.9666677640624215,10.952889949911235,0.0,411.855272558867,3.797776116906345,10.9528899499123,66.75522334520817
2024-01-01 01:05:00+00:00,2975.2479326105713,162.63463229442945,-166.13817656412724,0.0,0.0,84.90212602515051,996763.455910536,0.0,0.7238451292898613,0.5688063698482975,0.1550387594413337,0.0,-83.06131200061645,2.564659153823916,0.15503875944156387,69.31988249903208
2024-01-01 01:06:00+00:00,2974.4294584425993,162.95055307454368,-166.13817656412724,0.0,0.0,135.97980583170911,996630.2143875789,0.0,2.007194603945138,-0.4124949326708579,2.41968953661605,0.0,-133.2415229571052,4.745477478549063,2.419689536615996,74.06535997758114
2024-01-01 01:07:00+00:00,2976.0341922825564,162.33126864879773,-166.13817656412724,0.0,0.0,-266.6075540412283,996891.209693999,0.0,2.811909082199726,0.20237250432890558,2.609536577870826,0.0,260.99530642013997,-2.800338538888603,2.6095365778708204,71.26502143869254
2024-01-01 01:08:00+00:00,2983.303112946661,159.53237292560564,-166.13817656412724,0.0,0.0,-1207.645224723605,998061.0041276738,0.0,2.626222108412085,2.761466498879666,-0.13524439046763032,0.0,1169.794433674775,-35.224568940417846,-0.13524439046758108,36.040452498274696
2024-01-01 01:09:00+00:00,2983.0063458497225,159.6464426581221,-166.13817656412724,0.0,0.0,49.30434434956053,998013.6432428428,0.0,1.2264997255259722,1.461744320155915,-0.23524459462985162,0.0,-47.360884831054136,3.1699592440323663,-0.23524459462994285,39.21041174230706
2024-01-01 01:10:00+00:00,2974.923928798912,162.75967811845948,-166.13817656412724,0.0,0.0,1342.7980310524447,996710.7414126546,0.0,2.126414652790833,3.1264838373377466,-1.0000691845466356,0.0,-1302.9018301881151,42.02261551712039,-1.0000691845469136,81.23302725942744
2024-01-01 01:11:00+00:00,2973.141546901375,163.44793492269818,-166.13817656412724,0.0,0.0,296.121678397724,996420.028232393,0.0,2.957998358998967,4.342936584986836,-1.384938225988426,0.0,-290.7131802616641,8.366496495058872,-1.3849382259878689,89.59952375448631
2024-01-01 01:12:00+00:00,2971.8670392567915,163.94045854549992,-166.13817656412724,0.0,0.0,211.74437608814952,996211.3987609253,0.0,0.847224637580778,0.3735343939639435,0.47369024361683826,0.0,-208.62947146769147,3.9621292580388268,0.47369024361683454,93.56165301252514
2024-01-01 01:13:00+00:00,2972.699453129257,163.61874276191128,-166.13817656412724,0.0,0.0,-138.29572291812244,996347.7311631613,0.0,1.2760630858784783,1.2696234820911851,0.006439603787247866,0.0,136.33240223606117,-0.6872575961827874,0.0064396037872931355,92.87439541634235
2024-01-01 01:14:00+00:00,2970.3911114907055,164.51121546410684,-166.13817656412724,0.0,0.0,383.5036707160142,995969.0133404895,0.0,0.7399727420197753,0.8366582842943351,-0.09668554227488084,0.0,-378.7178226718679,5.525820786166067,-0.09668554227455983,98.40021620250842
2024-01-01 01:15:00+00:00,2968.238691027098,165.34434226443045,-166.13817656412724,0.0,0.0,357.59921102307027,995614.0195767314,0.0,0.9513659370448551,1.4174210531056544,-0.46605511606075617,0.0,-354.99376375810243,3.556813202012691,-0.4660551160607993,101.95702940452111
2024-01-01 01:16:00+00:00,2967.6439534117562,165.57470423667382,-166.13817656412724,0.0,0.0,98.80862294697201,995515.6145778695,0.0,2.1098652620053815,2.1343665241321057,-0.024501262126897072,0.0,-98.40499886183534,2.5134893471420514,-0.02450126212672421,104.47051875166316
2024-01-01 01:17:00+00:00,2965.0819876281594,166.56783236596712,-166.13817656412724,0.0,0.0,425.6403237064679,995090.1459455299,0.0,1.0194777299631441,0.8727928495639945,0.14668488039885746,0.0,-425.4686323396163,1.19116909681472,0.14668488039914962,105.66168784847788
2024-01-01 01:18:00+00:00,2960.4432773338135,168.36927514768018,-166.13817656412724,0.0,0.0,770.6668699118665,994313.3094766549,0.0,2.0836646020375422,3.1519672791843814,-1.0683026771469586,0.0,-776.8364688750589,-4.085934361154928,-1.0683026771468391,101.57575348732296
2024-01-01 01:19:00+00:00,2963.6019198912168,167.14215707575053,-166.13817656412724,0.0,0.0,-524.7711149048283,994843.1893041481,0.0,2.0236775525588255,2.0988806929869375,-0.07520314042822818,0.0,529.8798274932196,7.132390140950139,-0.07520314042811194,108.70814362827309
2024-01-01 01:20:00+00:00,2963.1324450818515,167.3244217229647,-166.13817656412724,0.0,0.0,77.99768877073187,994764.677489182,0.0,0.518858997641869,0.42565214740011775,0.09320685024180177,0.0,-78.51181496609934,0.0047328022744018705,0.0932068502417513,108.7128764305475
2024-01-01 01:21:00+00:00,2968.732315154508,165.15319753550145,-166.13817656412724,0.0,0.0,-930.3522028671541,995695.5903546177,0.0,4.476201211521218,3.8218556949174327,0.6543455166034815,0.0,930.9128654357046,5.036863780071688,0.6543455166037853,113.74974021061918
2024-01-01 01:22:00+00:00,2966.5545422454934,165.9968496405313,-166.13817656412724,0.0,0.0,361.81122007442286,995335.0057223717,0.0,1.5993803531286406,2.2175365067353123,-0.6181561536064768,0.0,-360.58463224594016,2.8259681816113473,-0.6181561536066718,116.57570839223052
2024-01-01 01:23:00+00:00,2967.911357776458,165.47112092420392,-166.13817656412724,0.0,0.0,-225.41885824832482,995559.87612684,0.0,0.7718561112970135,-0.35063517463719185,1.1224912859341931,0.0,224.87040446826722,0.22340233123941422,1.1224912859342053,116.79911072346994
2024-01-01 01:24:00+00:00,2970.0363825162503,164.6484563309462,-166.13817656412724,0.0,0.0,-353.0477354227815,995910.632104812,0.0,1.6272006742684828,1.6309886558910016,-0.003787981622795592,0.0,350.75597797194496,-0.6645567765680591,-0.00378798162251881,116.13455394690187
2024-01-01 01:25:00+00:00,2968.801476652352,165.12642012439454,-166.13817656412724,0.0,0.0,205.1650084564198,995707.011671145,0.0,1.475109205250349,0.9877182260431414,0.4873909792067482,0.0,-203.62043366697617,3.0196839946939784,0.48739097920720753,119.15423794159585
2024-01-01 01:26:00+00:00,2971.7914699639073,163.96967166411096,-166.13817656412724,0.0,0.0,-496.7520367207308,996199.0087925971,0.0,1.617894073624092,1.0447710178043512,0.5731230558197287,0.0,491.99712145212106,-3.1370211949856577,0.5731230558197409,116.01721674661019
2024-01-01 01:27:00+00:00,2971.27607141139,164.16894102827283,-166.13817656412724,0.0,0.0,85.62737571898597,996114.4477118208,0.0,2.3835145836968774,1.2510617742037369,1.1324528094929946,0.0,-84.56108077627141,3.449809526411441,1.1324528094931405,119.46702627302163
2024-01-01 01:28:00+00:00,2969.8295229871455,164.72849943245114,-166.13817656412724,0.0,0.0,240.32691751571122,995876.5647239727,0.0,1.1944136577471753,0.7021806412844833,0.49223301646257317,0.0,-237.88298784813378,3.638343325324611,0.492233016462692,123.10536959834624
2024-01-01 01:29:00+00:00,2970.038044503271,164.64781326851914,-166.13817656412724,0.0,0.0,-34.64338446348267,995910.9057478746,0.0,2.4108045111731577,2.7458653259284667,-0.335060814755367,0.0,34.34102390194312,2.1084439496336067,-0.3350608147553089,125.21381354797985
2024-01-01 01:30:00+00:00,2966.9566685283353,165.84099915948292,-166.13817656412724,0.0,0.0,511.93418578434057,995401.7260816325,0.0,1.9627260290446025,-0.5805880730959273,2.543314102140081,0.0,-509.1796662420966,4.7172455712886,2.54331410214053,129.93105911926844
2024-01-01 01:31:00+00:00,2967.7662986578725,165.5273101320787,-166.13817656412724,0.0,0.0,-134.51047341269754,995535.8689565589,0.0,4.322856187883306,2.5331205861587875,1.7897356017247645,0.0,134.14287492632866,3.9552577015144292,1.7897356017245185,133.88631682078287
2024-01-01 01:32:00+00:00,2968.833007182546,165.1142126893501,-166.13817656412724,0.0,0.0,-177.22100921469652,995712.2180022658,0.0,0.8904394065819483,0.7913541227396831,0.0990852838420939,0.0,176.34904570691288,0.018475898798301138,0.09908528384226523,133.90479271958117
2024-01-01 01:33:00+00:00,2968.5633823815624,165.2186075477149,-166.13817656412724,0.0,0.0,44.79497279191756,995667.6850421289,0.0,2.477126515884155,0.3347874251712133,2.1423390907127864,0.0,-44.532960136886686,2.7391391709150277,2.142339090712942,136.6439318904962
2024-01-01 01:34:00+00:00,2963.5849320183634,167.14875153838204,-166.13817656412724,0.0,0.0,827.1106654569062,994840.3498584223,0.0,2.712911500930117,1.1007437709506855,1.612167729978433,0.0,-827.3351837066002,2.4883932512360882,1.6121677299794315,139.13232514173228
2024-01-01 01:35:00+00:00,2971.7335786695535,163.99205168312406,-166.13817656412724,0.0,0.0,-1353.8012960941082,996189.5157282687,0.0,11.927376597022942,5.6575694506534155,6.26980714636511,0.0,1349.165869846358,7.291950349272668,6.269807146369526,146.42427549100495
2024-01-01 01:36:00+00:00,2971.9750424632643,163.8987092555943,-166.13817656412724,0.0,0.0,-40.11635439337947,996229.1026015694,0.0,1.578452227666638,2.38854943840313,-0.8100972107365105,0.0,39.5868733007228,1.048971135009971,-0.8100972107364921,147.4732466260149
2024-01-01 01:37:00+00:00,2969.712639017818,164.7737307079505,-166.13817656412724,0.0,0.0,375.87158307881816,995857.3079597179,0.0,0.6113073525812536,0.44512553962660745,0.16618181295466855,0.0,-371.7946418514475,4.6882485799518925,0.16618181295464612,152.16149520596682
2024-01-01 01:38:00+00:00,2972.3685194980512,163.74662758475426,-166.13817656412724,0.0,0.0,-441.24314015817066,996293.5630583797,0.0,2.00100356210275,-0.010644074558595819,2.011647636660789,0.0,436.2550986617571,-2.9870379343108366,2.011647636661346,149.17445727165597
2024-01-01 01:39:00+00:00,2970.40540736063,164.50568505945424,-166.13817656412724,0.0,0.0,326.1478709020938,995971.3651318953,0.0,1.3219239945584256,1.8427189276903893,-0.520794933132028,0.0,-322.1979264843976,5.271868412254627,-0.5207949331319637,154.4463256839106
2024-01-01 01:40:00+00:00,2974.9954568671455,162.73207086444725,-166.13817656412724,0.0,0.0,-762.58245535159,996722.3823106643,0.0,1.776595425148671,1.8501986724259911,-0.07360324727742673,0.0,751.0171787689906,-9.788681157450824,-0.07360324727732004,144.65764452645976
