timestamp,price,in_range,lp_value,delta_eth,hedge_eth,cum_fees,cum_funding,cum_binance,cum_slippage,lp_pnl,total_pnl,rebalanced
2026-05-08 17:39:24.209916,1994.9699846975552,True,92368.31812988108,22.58835744776298,-21.73715627230698,247.62229584715888,-0.4103271603232592,27.00999516135118,6.752498790337795,-7631.681870118919,-7293.194402845563,False
2026-05-08 18:39:24.209916,1982.0701915794318,True,92067.22710924348,24.129134287793356,-24.129134287793356,268.7371358852524,0.5571602733483836,28.906422490714732,7.226605622678683,-7932.772890756518,-7294.168811284021,True
2026-05-08 19:39:24.209916,1986.0784650223866,True,92162.90979117704,23.65451567607923,-24.129134287793356,275.4641716476469,1.6332827881418799,28.906422490714732,7.226605622678683,-7837.090208822963,-7287.39913924053,False
2026-05-08 20:39:24.209916,1974.5623830472541,True,91882.82461247113,25.03221820550643,-24.129134287793356,289.30441652713864,2.7031655116512447,28.906422490714732,7.226605622678683,-8117.1753875288705,-7274.701101896228,False
2026-05-08 21:39:24.209916,1956.7770908989157,True,91418.82255892703,27.177957701031946,-27.177957701031946,310.6636651811962,3.7634115799880803,31.292769614403337,7.823192403600834,-8581.17744107297,-7290.122892027649,True
2026-05-08 22:39:24.209916,1975.2602966094896,True,91900.25080309881,24.937075922082293,-24.937075922082293,331.352893441619,4.968904676830459,33.063299537345294,8.265824884336324,-8099.74919690119,-7291.348871883732,True
2026-05-08 23:39:24.209916,1972.4147033828222,True,91828.82753330108,25.293957616756618,-24.937075922082293,335.75363989386494,6.073408780705927,33.063299537345294,8.265824884336324,-8171.172466698918,-7286.306116788569,False
2026-05-09 00:39:24.209916,1973.2800032694552,True,91850.64824236117,25.174967311972154,-24.937075922082293,338.6231621045095,7.178397431403232,33.063299537345294,8.265824884336324,-8149.351757638826,-7282.088945835471,False
2026-05-09 01:39:24.209916,1955.3502641480068,True,91379.93096974285,27.34525359153118,-27.34525359153118,359.9959628279659,8.273345865706341,34.94683187417418,8.736707968543545,-8620.069030257146,-7285.577618982382,True
2026-05-09 02:39:24.209916,1948.5494507233254,True,91191.1347297865,28.182611867331044,-27.34525359153118,373.7230693092991,10.324962184679613,34.94683187417418,8.736707968543545,-8808.8652702135,-7272.62516841183,False
2026-05-09 03:39:24.209916,1949.9466501550114,True,91230.38532814971,28.01502296736514,-27.34525359153118,379.4760845377694,12.378049606761836,34.94683187417418,8.736707968543545,-8769.614671850286,-7263.775240175459,False
2026-05-09 04:39:24.209916,1935.6228342188604,True,90816.58749497856,29.7896479145006,-29.7896479145006,397.73789651374864,14.416055566829499,36.839402061124005,9.209850515281001,-9183.412505021435,-7267.950588971782,True
2026-05-09 05:39:24.209916,1940.3013832334095,True,90954.5328056958,29.21337431533167,-29.7896479145006,406.64029924524567,16.64160539042753,36.839402061124005,9.209850515281001,-9045.467194304205,-7258.24965359361,False
2026-05-09 06:39:24.209916,1932.8557296446477,True,90733.72196856761,30.12612698807616,-29.7896479145006,420.7727404213406,18.858614956736545,36.839402061124005,9.209850515281001,-9266.27803143239,-7240.907641076838,False
2026-05-09 07:39:24.209916,1929.2558055056363,True,90624.4920838071,30.58315404019828,-29.7896479145006,428.6003090779084,21.071495365275652,36.839402061124005,9.209850515281001,-9375.507916192902,-7232.856604152183,False
2026-05-09 08:39:24.209916,1921.8393808644396,True,90394.35730261472,31.49851163807119,-31.49851163807119,441.06473901872135,23.275869042492207,38.153066701319446,9.538266675329861,-9605.64269738528,-7229.0319836810995,True
2026-05-09 09:39:24.209916,1944.8068666047068,True,91084.81675483962,28.66176061342315,-28.66176061342315,483.49490748399853,25.634550375759158,40.35983984995282,10.089959962488205,-8915.183245160384,-7219.983764980488,True
2026-05-09 10:39:24.209916,1944.6496982359572,True,91080.31203267851,28.66176061342315,-28.66176061342315,485.757302563017,28.39428944740419,40.35983984995282,10.089959962488205,-8919.687967321486,-7214.961630829825,False
2026-05-09 11:39:24.209916,1931.5194927641876,True,90693.36571184188,30.294454866814707,-30.294454866814707,499.63077528008375,31.135394859171022,41.621272160412765,10.405318040103191,-9306.634288158122,-7210.535357888788,True
2026-05-09 12:39:24.209916,1941.7424024451145,True,90996.47351446594,29.021436729674335,-30.294454866814707,520.4670241625017,34.04797935811696,41.621272160412765,10.405318040103191,-9003.526485534065,-7193.376197819732,False
2026-05-09 13:39:24.209916,1926.615956853691,True,90543.36652658525,30.920188734725862,-30.294454866814707,550.4127185332708,36.93787441540563,41.621272160412765,10.405318040103191,-9456.633473414753,-7155.4001730076525,False
2026-05-09 14:39:24.209916,1929.2083241435823,True,90623.03995399736,30.58315404019828,-30.294454866814707,554.6956561795977,39.831657984772214,41.621272160412765,10.405318040103191,-9376.960046002641,-7147.084378241669,False
2026-05-09 15:39:24.209916,1905.1347776514526,True,89850.67195741647,33.624976008918736,-33.624976008918736,590.8970189521326,42.68933159523831,44.159308822623096,11.039827205655774,-10149.328042583526,-7154.270916577325,True
2026-05-09 16:39:24.209916,1888.9931903563818,True,89291.61499208769,35.68784938249931,-35.68784938249931,621.3560390872032,45.83429902968179,45.71801032472757,11.429502581181893,-10708.385007912308,-7138.911785671592,True
2026-05-09 17:39:24.209916,1891.3894004859062,True,89376.71573651154,35.37178295424458,-35.68784938249931,626.2173692910504,49.17644262551578,45.71801032472757,11.429502581181893,-10623.284263488458,-7131.123153639349,False
2026-05-09 18:39:24.209916,1900.3753490515824,True,89689.29338512888,34.23079369174483,-35.68784938249931,646.3506890792315,48.13354566817576,45.71801032472757,11.429502581181893,-10310.706614871116,-7120.144261161902,False
2026-05-09 19:39:24.209916,1902.4750595618489,True,89760.84434047222,33.964140617713554,-35.68784938249931,655.9698874631915,47.0894964217874,45.71801032472757,11.429502581181893,-10239.15565952778,-7114.9523091182355,False
2026-05-09 20:39:24.209916,1901.0759842285033,True,89713.23008017015,34.13381196914399,-35.68784938249931,658.9191711034061,46.0462149665667,45.71801032472757,11.429502581181893,-10286.76991982985,-7110.730577464106,False
2026-05-09 21:39:24.209916,1897.4207870829293,True,89587.65788774384,34.594647940505475,-35.68784938249931,663.516755493974,45.00493942769484,45.71801032472757,11.429502581181893,-10412.342112256156,-7102.30033584413,False
2026-05-09 22:39:24.209916,1879.5322954258777,True,88948.37461522035,36.90540583264015,-35.68784938249931,693.5610352755785,43.97348081974131,45.71801032472757,11.429502581181893,-11051.625384779647,-7074.1689912570155,False
2026-05-09 23:39:24.209916,1870.8895928265888,True,88624.67208729338,38.0282491803901,-38.0282491803901,711.2394282069699,42.94676519492977,47.469462174698506,11.867365543674627,-11375.32791270662,-7074.969688068722,True
2026-05-10 00:39:24.209916,1865.3836999479506,True,88413.37342357668,38.761930829593354,-38.0282491803901,720.319428057475,41.85593753119775,47.469462174698506,11.867365543674627,-11586.626576423325,-7068.899713249265,False
2026-05-10 01:39:24.209916,1878.0786747799152,True,88894.61142510973,37.100497479008354,-38.0282491803901,751.4529589902751,40.75768617777794,47.469462174698506,11.867365543674627,-11105.388574890269,-7040.39409838556,False
2026-05-10 02:39:24.209916,1882.231013486254,True,89047.46469856429,36.564183161502235,-38.0282491803901,756.6248296581355,40.02247771795646,47.469462174698506,11.867365543674627,-10952.53530143571,-7041.010333728989,False
2026-05-10 03:39:24.209916,1861.0881278055303,True,88245.76029655556,39.32516582715968,-38.0282491803901,796.4782871659867,39.29552777066938,47.469462174698506,11.867365543674627,-11754.239703444444,-6999.561303118101,False
2026-05-10 04:39:24.209916,1864.9693423734223,True,88397.30997291274,38.810882078358006,-38.0282491803901,802.6385361740278,38.56706180236031,47.469462174698506,11.867365543674627,-11602.690027087257,-6990.175638431537,False
2026-05-10 05:39:24.209916,1860.3817542871125,True,88217.96336012497,39.39867902330963,-38.0282491803901,816.738065290454,37.84038776795683,47.469462174698506,11.867365543674627,-11782.036639875034,-6981.691453254113,False
2026-05-10 06:39:24.209916,1852.3367262307615,True,87896.7554413341,40.47814034208123,-40.47814034208123,841.2655563277641,37.116856160090876,49.28467152432596,12.32116788108149,-12103.244558665901,-6975.4260927124205,True
2026-05-10 07:39:24.209916,1859.6250135357088,True,88188.1135034084,39.49671377197002,-40.47814034208123,851.1081883011142,36.34368228575493,49.28467152432596,12.32116788108149,-11811.8864965916,-6970.014888922171,False
2026-05-10 08:39:24.209916,1871.9672869074338,True,88665.56657967677,37.88164486043225,-37.88164486043225,867.7950805137283,35.56537688046437,51.2288933652259,12.807223341306475,-11334.433420323228,-6978.675776828616,True
2026-05-10 09:39:24.209916,1883.1872407086441,True,89082.34855947041,36.44237579332994,-37.88164486043225,891.0180573418033,34.83263068701329,51.2288933652259,12.807223341306475,-10917.65144052959,-6964.433871648258,False
2026-05-10 10:39:24.209916,1873.093787587185,True,88708.15147973172,37.73508451297557,-37.88164486043225,905.542111095545,33.31137603192313,51.2288933652259,12.807223341306475,-11291.848520268279,-6943.27154572576,False
2026-05-10 11:39:24.209916,1869.3952151672097,True,88567.71443366195,38.223790031472596,-37.88164486043225,912.5446964869242,31.793125214947413,51.2288933652259,12.807223341306475,-11432.285566338047,-6938.11625031703,False
2026-05-10 12:39:24.209916,1873.3799735811012,True,88718.94495361412,37.710662062577654,-37.88164486043225,920.1150875844426,30.271638130611933,51.2288933652259,12.807223341306475,-11281.055046385882,-6931.78602944134,False
2026-05-10 13:39:24.209916,1885.143257473696,True,89153.33455614738,36.17450674436423,-37.88164486043225,930.6358967092813,28.740597360017205,51.2288933652259,12.807223341306475,-10846.665443852617,-6934.019201365547,False
2026-05-10 14:39:24.209916,1879.3720900536732,True,88942.4630843162,36.92978802123316,-37.88164486043225,940.6476550289015,27.21424370939543,51.2288933652259,12.807223341306475,-11057.536915683799,-6917.783953892333,False
2026-05-10 15:39:24.209916,1877.1473309553116,True,88860.02041693857,37.22246938994212,-37.88164486043225,944.6729786679938,25.689696922454086,51.2288933652259,12.807223341306475,-11139.979583061431,-6913.448310353666,False
2026-05-10 16:39:24.209916,1863.891815390106,True,88355.43502354702,38.95776519735926,-37.88164486043225,962.7476860565558,24.175915754881522,51.2288933652259,12.807223341306475,-11644.56497645298,-6899.332044441178,False
2026-05-10 17:39:24.209916,1849.6639465114613,True,87788.14332892618,40.82210360531358,-40.82210360531358,997.47221900692,22.673689914600676,53.40443757587043,13.351109393967608,-12211.856671073823,-6897.14578623362,True
2026-05-10 18:39:24.209916,1859.3341951934399,True,88176.6225893787,39.54573849902894,-40.82210360531358,1008.3648469715199,22.98864525357073,53.40443757587043,13.351109393967608,-11823.377410621295,-6892.218836062399,False
2026-05-10 19:39:24.209916,1875.5810308349821,True,88801.59091089234,37.41768788075827,-37.41768788075827,1040.6960410906493,23.306352667794336,55.958540597491336,13.989635149372834,-11198.409089107663,-6901.024249609982,True
2026-05-10 20:39:24.209916,1874.7261091961138,True,88769.56617448546,37.53973909523984,-37.41768788075827,1043.4321080016416,23.597431694045525,55.958540597491336,13.989635149372834,-11230.433825514541,-6898.032649033937,False
2026-05-10 21:39:24.209916,1886.836348913168,True,89214.38133766661,35.95545070968513,-37.41768788075827,1061.0867220097107,23.890391014579286,55.958540597491336,13.989635149372834,-10785.618662333392,-6888.407082418079,False
2026-05-10 22:39:24.209916,1891.2264832075552,True,89370.95343298736,35.39608846361061,-35.39608846361061,1071.279320851237,24.18403196855766,57.48786153994998,14.371965384987496,-10629.046567012643,-6887.529073261887,True
2026-05-10 23:39:24.209916,1883.4320097020916,True,89091.25678363253,36.39366137151107,-35.39608846361061,1085.607259379004,24.460663293341476,57.48786153994998,14.371965384987496,-10908.743216367468,-6876.727279037499,False
2026-05-11 00:39:24.209916,1887.8113134986613,True,89249.367616679,35.83379549799774,-35.39608846361061,1095.1445958634465,24.737937833598235,57.48786153994998,14.371965384987496,-10750.632383321004,-6863.812059558745,False
2026-05-11 01:39:24.209916,1906.5276049225604,True,89897.35196661626,33.43127422365598,-33.43127422365598,1133.240206479447,25.017961351500567,58.986250574757356,14.746562643689339,-10102.648033383739,-6841.808568732134,True
2026-05-11 02:39:24.209916,1906.100668873367,True,89883.07099516396,33.50390331396363,-33.43127422365598,1135.3641029475282,26.39814332276623,58.986250574757356,14.746562643689339,-10116.929004836042,-6838.312445608544,False
2026-05-11 03:39:24.209916,1925.3266564634234,True,90503.42572249277,31.06470440899531,-31.06470440899531,1159.4608471903568,27.79224657420607,60.80881855417651,15.202204638544128,-9496.574277507229,-6837.49434410352,True
2026-05-11 04:39:24.209916,1893.273222301781,True,89443.10163453849,35.12879468569911,-35.12879468569911,1193.593945465367,29.066096025633748,63.88659187173665,15.971647967934162,-10556.898365461515,-6870.528243453707,True
2026-05-11 05:39:24.209916,1903.285868635661,True,89788.32176051562,33.842983146442435,-35.12879468569911,1206.1177138879316,30.514217048448995,63.88659187173665,15.971647967934162,-10211.678239484376,-6863.068425354574,False
2026-05-11 06:39:24.209916,1904.3591149609904,True,89824.56788278712,33.721855959239264,-35.12879468569911,1214.0321155387867,31.96315465409711,63.88659187173665,15.971647967934162,-10175.432117212884,-6855.1608136362565,False
2026-05-11 07:39:24.209916,1900.723148697005,True,89701.18343475982,34.18230040602252,-35.12879468569911,1224.0863758103155,33.40932582340905,63.88659187173665,15.971647967934162,-10298.81656524018,-6839.317717851038,False
2026-05-11 08:39:24.209916,1901.852418729957,True,89739.68459624005,34.03684963997854,-35.12879468569911,1226.3195083978408,34.85635620136752,63.88659187173665,15.971647967934162,-10260.315403759945,-6836.806288537603,False
2026-05-11 09:39:24.209916,1877.7843633857071,True,88883.69116797295,37.12488942193982,-37.12488942193982,1250.7159713298347,36.28507432392776,65.38588606515637,16.346471516289093,-11116.308832027047,-6823.36687881973,True
2026-05-11 10:39:24.209916,1875.1525745283916,True,88785.55193794477,37.46650470522803,-37.12488942193982,1257.1199053341181,38.69955080569044,65.38588606515637,16.346471516289093,-11214.448062055235,-6814.982828052139,False
2026-05-11 11:39:24.209916,1879.4610224235064,True,88945.74425614293,36.90540583264015,-37.12488942193982,1266.5029256293278,41.11957491395401,65.38588606515637,16.346471516289093,-11054.255743857066,-6802.938117136822,False
2026-05-11 12:39:24.209916,1897.362857220756,True,89585.65601767642,34.618914594092175,-34.618914594092175,1298.862899778608,43.56264971136442,67.28778348895169,16.821945872237922,-10414.343982323582,-6795.204315734113,True
2026-05-11 13:39:24.209916,1891.0802618467287,True,89365.77918216102,35.42039518822172,-34.618914594092175,1308.8056575306805,45.83327049769058,67.28778348895169,16.821945872237922,-10634.220817838985,-6785.371140028427,False
2026-05-11 14:39:24.209916,1881.3150093682414,True,89013.93567952352,36.66165098264529,-36.66165098264529,1324.0014369740445,48.09216614166887,68.82499574013875,17.206248935034687,-10986.064320476478,-6783.619041350063,True
2026-05-11 15:39:24.209916,1875.2840581252042,True,88790.4781687434,37.46650470522803,-36.66165098264529,1335.527186421995,50.47668235950003,68.82499574013875,17.206248935034687,-11209.5218312566,-6772.061656898822,False
2026-05-11 16:39:24.209916,1886.3318765208335,True,89196.23131021539,36.028458435931185,-36.66165098264529,1353.6565158650594,52.87524642358781,68.82499574013875,17.206248935034687,-10803.768689784614,-6750.811884059894,False
2026-05-11 17:39:24.209916,1890.3222918717418,True,89338.90949837377,35.51763424033227,-36.66165098264529,1357.494731722548,55.27888449770564,68.82499574013875,17.206248935034687,-10661.090501626226,-6748.1870568406885,False
2026-05-11 18:39:24.209916,1883.924238589353,True,89109.15342731407,36.344951820647346,-36.66165098264529,1367.699255122408,55.83841802549861,68.82499574013875,17.206248935034687,-10890.846572685929,-6732.615874565436,False
2026-05-11 19:39:24.209916,1890.144018016382,True,89332.57926495204,35.541947042080245,-36.66165098264529,1375.9696035195889,56.39979885428894,68.82499574013875,17.206248935034687,-10667.420735047956,-6728.385690244265,False
2026-05-11 20:39:24.209916,1891.3314652669887,True,89374.66646452258,35.37178295424458,-36.66165098264529,1379.5969995931407,56.961532359973376,68.82499574013875,17.206248935034687,-10625.333535477417,-6725.643137756535,False
2026-05-11 21:39:24.209916,1903.1232850005792,True,89782.8184865032,33.867212217728934,-33.867212217728934,1425.1284798120048,57.52676808637322,70.95226033294698,17.738065083236744,-10217.181513496806,-6706.361060094823,True
2026-05-11 22:39:24.209916,1894.5881723091613,True,89489.17054749926,34.95877516865845,-33.867212217728934,1440.6799512798402,58.046578449406155,70.95226033294698,17.738065083236744,-10510.829452500737,-6694.877244445403,False
2026-05-11 23:39:24.209916,1890.6235322313269,True,89349.59604950431,35.46901228342223,-33.867212217728934,1447.433291144944,58.56530105045035,70.95226033294698,17.738065083236744,-10650.403950495689,-6692.908373091276,False
2026-05-12 00:39:24.209916,1885.8878955736607,True,89180.22903818738,36.077136337456494,-36.077136337456494,1458.6934949413799,59.082724354345864,72.61932799195917,18.154831997989792,-10819.770961812625,-6692.198780210409,True
2026-05-12 01:39:24.209916,1868.2878622432675,True,88525.31987031749,38.370497005246406,-38.370497005246406,1490.0924669926503,59.62876693752226,74.33319115171037,18.58329778792759,-11474.680129682514,-6682.346460391161,True
2026-05-12 02:39:24.209916,1871.8485059141508,True,88661.06734691991,37.906075859756434,-38.370497005246406,1497.9214929393693,59.77268823882234,74.33319115171037,18.58329778792759,-11338.93265308009,-6675.2497038510965,False
2026-05-12 03:39:24.209916,1874.9944119781383,True,88779.62558027534,37.49091494806329,-38.370497005246406,1505.470347762618,59.916851420217455,74.33319115171037,18.58329778792759,-11220.374419724656,-6669.708431698035,False
2026-05-12 04:39:24.209916,1875.0665783896095,True,88782.33116506992,37.49091494806329,-38.370497005246406,1508.8857144576912,60.061020150290155,74.33319115171037,18.58329778792759,-11217.668834930082,-6666.212372553553,False
2026-05-12 05:39:24.209916,1872.2595724837522,True,88676.63298202983,37.857215082566505,-38.370497005246406,1513.0179264498258,60.204973057372136,74.33319115171037,18.58329778792759,-11323.367017970173,-6659.9281789900215,False
2026-05-12 06:39:24.209916,1855.359263247973,True,88018.43658327,40.06079421368583,-38.370497005246406,1543.3669387742827,60.34762654599696,74.33319115171037,18.58329778792759,-11981.563416730001,-6639.159647017567,False
2026-05-12 07:39:24.209916,1850.3734171995018,True,87817.06560597825,40.72380381844288,-40.72380381844288,1550.2103738350247,60.48989668658421,76.07498969957166,19.018747424892915,-12182.934394021751,-6644.41277642132,True
2026-05-12 08:39:24.209916,1846.3231322513695,True,87651.0509962586,41.26469600714955,-40.72380381844288,1559.284367032241,60.64056190412799,76.07498969957166,19.018747424892915,-12348.949003741407,-6636.2597180896855,False
2026-05-12 09:39:24.209916,1836.86219719608,True,87254.73557243854,42.54553599403911,-40.72380381844288,1571.1800470099647,60.790455082469435,76.07498969957166,19.018747424892915,-12745.264427561458,-6635.244305623029,False
2026-05-12 10:39:24.209916,1834.974448028764,True,87174.22176811233,42.792233374987006,-42.792233374987006,1575.1742245374576,61.821237492975754,77.59319585309403,19.398298963273508,-12825.77823188767,-6635.754580954946,True
2026-05-12 11:39:24.209916,1839.7440816815051,True,87376.72481362135,42.15107664720455,-42.792233374987006,1583.2088607734822,62.907190442524715,77.59319585309403,19.398298963273508,-12623.275186378654,-6628.234222641641,False
2026-05-12 12:39:24.209916,1862.1351909032667,True,88286.83893300912,39.17817251000982,-39.17817251000982,1629.5028122238616,64.00636027987082,80.28514382059015,20.071285955147538,-11713.161066990884,-6632.257488267963,True
2026-05-12 13:39:24.209916,1864.2310063968057,True,88368.63267802198,38.908799261751426,-39.17817251000982,1635.8110421188767,65.01383125362187,80.28514382059015,20.071285955147538,-11631.367321978018,-6625.258263341353,False
2026-05-12 14:39:24.209916,1867.3221539263243,True,88488.2165856955,38.49278643987458,-39.17817251000982,1640.0993612494606,66.0229727507152,80.28514382059015,20.071285955147538,-11511.783414304504,-6621.482406205534,False
2026-05-12 15:39:24.209916,1866.4418522542885,True,88454.28924970364,38.61510644915429,-39.17817251000982,1643.1667439290354,67.0316385136427,80.28514382059015,20.071285955147538,-11545.710750296363,-6616.845082987021,False
2026-05-12 16:39:24.209916,1843.6348480551505,True,87539.65708792492,41.63382739747479,-41.63382739747479,1671.5209640289788,68.02797887556035,82.09607619072109,20.524019047680273,-12460.34291207508,-6610.853604816192,True
2026-05-12 17:39:24.209916,1843.332033243991,True,87527.04775442701,41.65844600123581,-41.63382739747479,1673.018145986963,69.08659510800872,82.09607619072109,20.524019047680273,-12472.95224557299,-6608.299800542452,False
2026-05-12 18:39:24.209916,1844.0544291295334,True,87557.10788939636,41.584593882404846,-41.63382739747479,1675.642656848568,68.25139222455961,82.09607619072109,20.524019047680273,-12442.892110603643,-6606.526463206273,False
2026-05-12 19:39:24.209916,1873.4154861018453,True,88720.28415428288,37.710662062577654,-37.710662062577654,1716.2795894421681,67.40289123067676,85.03596366789478,21.258990916973694,-11279.715845717117,-6629.649804259163,True
2026-05-12 20:39:24.209916,1871.1173862288692,True,88633.32928703526,38.0038120728581,-37.710662062577654,1726.7735590957343,66.63528745304191,85.03596366789478,21.258990916973694,-11366.67071296474,-6620.215437935,False
2026-05-12 21:39:24.209916,1874.748645342999,True,88770.40958170695,37.51532641138021,-37.710662062577654,1734.7402956013511,65.8661939943031,85.03596366789478,21.258990916973694,-11229.590418293054,-6612.874685531038,False
2026-05-12 22:39:24.209916,1874.342214326744,True,88755.15393254103,37.588568124831035,-37.710662062577654,1736.2791951108013,65.09726726908177,85.03596366789478,21.258990916973694,-11244.846067458973,-6612.033579206985,False
2026-05-12 23:39:24.209916,1860.3628516702117,True,88217.21862198898,39.39867902330963,-37.710662062577654,1754.8844329789094,64.33407541205366,85.03596366789478,21.258990916973694,-11782.781378011015,-6604.955822757243,False
2026-05-13 00:39:24.209916,1874.0529653540486,True,88744.28081493375,37.61298447068468,-37.710662062577654,1784.2586801973562,63.565267347802376,85.03596366789478,21.258990916973694,-11255.71918506625,-6565.5514413877245,False
2026-05-13 01:39:24.209916,1883.1191080676085,True,89079.865644162,36.44237579332994,-37.710662062577654,1812.0002497309047,62.79274000572987,85.03596366789478,21.258990916973694,-10920.134355838003,-6544.88781405016,False
2026-05-13 02:39:24.209916,1892.703452743616,True,89423.07097220793,35.201678410441694,-35.201678410441694,1821.6355234796665,67.23501690421769,86.93546847640478,21.733867119101195,-10576.929027792066,-6551.411299535788,True
2026-05-13 03:39:24.209916,1881.712350249706,True,89028.4923568171,36.61291463550002,-35.201678410441694,1831.6105621004247,71.35765773903199,86.93546847640478,21.733867119101195,-10971.507643182893,-6544.986980104223,False
2026-05-13 04:39:24.209916,1898.7212980779286,True,89632.53145826496,34.42481533276928,-35.201678410441694,1877.4346574380033,75.51756345275541,86.93546847640478,21.733867119101195,-10367.468541735041,-6489.707389154138,False
2026-05-13 05:39:24.209916,1881.7452095977033,True,89029.6954333203,36.61291463550002,-35.201678410441694,1906.7640912257473,79.64027627906715,86.93546847640478,21.733867119101195,-10970.304566679697,-6461.50446013664,False
2026-05-13 06:39:24.209916,1888.8486575493648,True,89286.45922045011,35.71217069479167,-35.201678410441694,1915.9786117412766,83.77855203910232,86.93546847640478,21.733867119101195,-10713.54077954989,-6441.441167130971,False
2026-05-13 07:39:24.209916,1915.5701885372807,True,90194.44225864028,32.29483957517874,-32.29483957517874,1962.7433794628269,87.97537196227961,89.16277000268964,22.29069250067241,-9805.55774135972,-6425.9234086751985,True
2026-05-13 08:39:24.209916,1903.4558356553582,True,89794.07146420683,33.81875528651856,-32.29483957517874,1971.3345111468977,91.80128267504696,89.16277000268964,22.29069250067241,-10205.928535793166,-6422.646077833013,False
2026-05-13 09:39:24.209916,1896.5690489887045,True,89558.15298810543,34.71599334206906,-34.71599334206906,1982.9142713401811,95.61335107511604,90.99952412154028,22.74988103038507,-10441.84701189457,-6423.0609974015715,True
2026-05-13 10:39:24.209916,1897.7918454247451,True,89600.48312732467,34.54611827299655,-34.71599334206906,1986.7609703039755,93.62422077712792,90.99952412154028,22.74988103038507,-10399.516872675333,-6421.323882448822,False
2026-05-13 11:39:24.209916,1891.687232743576,True,89387.24124591344,35.323175581004854,-34.71599334206906,2000.5842891305147,91.64148889953076,90.99952412154028,22.74988103038507,-10612.758754086564,-6410.797483715734,False
2026-05-13 12:39:24.209916,1872.9863946257542,True,88704.09973813267,37.759508184465545,-37.759508184465545,2021.7434069102799,89.67835790903173,93.27970887820034,23.319927219550085,-11295.900261867326,-6428.375064063637,True
2026-05-13 13:39:24.209916,1873.8205051917842,True,88735.53553101377,37.63740203732522,-37.759508184465545,2024.766046284974,87.54217037659538,93.27970887820034,23.319927219550085,-11264.464468986233,-6427.548424085044,False
